ARO Name,AMR Gene Family,Drug Class,Resistance Mechanism,CARD Short Name
OXA-123,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-123
OXA-1230,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1230
OXA-1230,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1230
OXA-1231,OXA beta-lactamase;OXA-10-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-1231
OXA-1231,OXA beta-lactamase;OXA-10-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1231
OXA-1232,OXA beta-lactamase;OXA-10-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-1232
OXA-1232,OXA beta-lactamase;OXA-10-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1232
OXA-1233,OXA beta-lactamase;OXA-10-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-1233
OXA-1233,OXA beta-lactamase;OXA-10-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1233
OXA-1234,OXA beta-lactamase;OXA-213-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1234
OXA-1234,OXA beta-lactamase;OXA-213-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1234
OXA-1235,OXA beta-lactamase;OXA-213-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1235
OXA-1235,OXA beta-lactamase;OXA-213-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1235
OXA-1236,OXA beta-lactamase;OXA-23-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1236
OXA-1236,OXA beta-lactamase;OXA-23-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1236
OXA-1237,OXA beta-lactamase;OXA-213-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1237
OXA-1237,OXA beta-lactamase;OXA-213-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1237
OXA-1238,OXA beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1238
OXA-1239,OXA beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1239
OXA-124,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-124
OXA-124,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-124
OXA-1240,OXA beta-lactamase;OXA-48-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1240
OXA-1240,OXA beta-lactamase;OXA-48-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1240
OXA-1241,OXA beta-lactamase;OXA-23-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1241
OXA-1241,OXA beta-lactamase;OXA-23-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1241
OXA-1242,OXA beta-lactamase;OXA-48-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1242
OXA-1242,OXA beta-lactamase;OXA-48-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1242
OXA-1243,OXA beta-lactamase;OXA-2-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-1243
OXA-1243,OXA beta-lactamase;OXA-2-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1243
OXA-1244,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1244
OXA-1245,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1245
OXA-1246,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1246
OXA-1247,OXA beta-lactamase;OXA-10-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-1247
OXA-1247,OXA beta-lactamase;OXA-10-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1247
OXA-1248,OXA beta-lactamase;OXA-10-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-1248
OXA-1248,OXA beta-lactamase;OXA-10-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1248
OXA-1249,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1249
OXA-1249,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1249
OXA-125,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-125
OXA-125,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-125
OXA-1250,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1250
OXA-1251,OXA beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1251
OXA-1252,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1252
OXA-1253,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1253
OXA-1254,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1254
OXA-1255,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1255
OXA-1256,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1256
OXA-1257,OXA beta-lactamase;OXA-10-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-1257
OXA-1257,OXA beta-lactamase;OXA-10-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1257
OXA-1258,OXA beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1258
OXA-1259,OXA beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1259
OXA-126,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-126
OXA-126,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-126
OXA-1260,OXA beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1260
OXA-1261,OXA beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1261
OXA-1262,IMP beta-lactamase,carbapenem,antibiotic inactivation,OXA-1262
OXA-1262,IMP beta-lactamase,cephalosporin,antibiotic inactivation,OXA-1262
OXA-1262,IMP beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1262
OXA-1263,VIM beta-lactamase,carbapenem,antibiotic inactivation,OXA-1263
OXA-1263,VIM beta-lactamase,cephalosporin,antibiotic inactivation,OXA-1263
OXA-1263,VIM beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1263
OXA-1264,OXA beta-lactamase;OXA-62-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1264
OXA-1264,OXA beta-lactamase;OXA-62-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1264
OXA-1265,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1265
OXA-1265,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1265
OXA-1266,OXA beta-lactamase;OXA-213-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1266
OXA-1266,OXA beta-lactamase;OXA-213-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1266
OXA-1267,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1267
OXA-1268,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1268
OXA-1269,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1269
OXA-127,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-127
OXA-127,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-127
OXA-1270,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1270
OXA-1271,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1271
OXA-1272,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1272
OXA-1273,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1273
OXA-1274,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1274
OXA-1275,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1275
OXA-1276,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1276
OXA-1277,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1277
OXA-1278,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1278
OXA-1279,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1279
OXA-128,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-128
OXA-128,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-128
OXA-1280,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1280
OXA-1281,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1281
OXA-1282,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1282
OXA-1283,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1283
OXA-1284,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1284
OXA-1285,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1285
OXA-1286,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1286
OXA-1287,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1287
OXA-1288,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1288
OXA-1289,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1289
OXA-129,OXA beta-lactamase;OXA-5-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-129
OXA-1290,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1290
OXA-1291,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1291
OXA-1292,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1292
OXA-1293,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1293
OXA-1294,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1294
OXA-1295,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1295
OXA-1296,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1296
OXA-1297,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1297
OXA-1298,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1298
OXA-1299,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1299
OXA-13,OXA beta-lactamase;OXA-10-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-13
OXA-13,OXA beta-lactamase;OXA-10-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-13
OXA-130,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-130
OXA-130,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-130
OXA-1300,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1300
OXA-1301,OXA beta-lactamase;OXA-50-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1301
OXA-1302,OXA beta-lactamase;OXA-10-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-1302
OXA-1302,OXA beta-lactamase;OXA-10-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1302
OXA-1303,OXA beta-lactamase;OXA-24-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1303
OXA-1303,OXA beta-lactamase;OXA-24-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1303
OXA-1304,OXA beta-lactamase;OXA-48-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1304
OXA-1304,OXA beta-lactamase;OXA-48-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1304
OXA-1305,OXA beta-lactamase;OXA-48-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1305
OXA-1305,OXA beta-lactamase;OXA-48-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1305
OXA-1306,OXA beta-lactamase;OXA-48-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1306
OXA-1306,OXA beta-lactamase;OXA-48-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1306
OXA-1307,OXA beta-lactamase;OXA-48-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1307
OXA-1307,OXA beta-lactamase;OXA-48-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1307
OXA-1308,OXA beta-lactamase;OXA-48-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1308
OXA-1308,OXA beta-lactamase;OXA-48-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1308
OXA-1309,OXA beta-lactamase;OXA-48-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-1309
OXA-1309,OXA beta-lactamase;OXA-48-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-1309
OXA-131,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-131
OXA-131,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-131
OXA-132,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-132
OXA-132,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-132
OXA-133,OXA beta-lactamase;OXA-23-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-133
OXA-133,OXA beta-lactamase;OXA-23-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-133
OXA-134,OXA beta-lactamase;OXA-134-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-134
OXA-134,OXA beta-lactamase;OXA-134-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-134
OXA-136,OXA beta-lactamase;OXA-63-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-136
OXA-137,OXA beta-lactamase;OXA-63-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-137
OXA-138,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-138
OXA-138,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-138
OXA-139,OXA beta-lactamase;OXA-24-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-139
OXA-139,OXA beta-lactamase;OXA-24-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-139
OXA-14,OXA beta-lactamase;OXA-10-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-14
OXA-14,OXA beta-lactamase;OXA-10-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-14
OXA-140,OXA beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-140
OXA-141,OXA beta-lactamase;OXA-2-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-141
OXA-141,OXA beta-lactamase;OXA-2-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-141
OXA-142,OXA beta-lactamase;OXA-10-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-142
OXA-142,OXA beta-lactamase;OXA-10-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-142
OXA-143,OXA beta-lactamase;OXA-143-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-143
OXA-143,OXA beta-lactamase;OXA-143-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-143
OXA-144,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-144
OXA-144,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-144
OXA-145,OXA beta-lactamase;OXA-10-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-145
OXA-145,OXA beta-lactamase;OXA-10-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-145
OXA-146,OXA beta-lactamase;OXA-23-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-146
OXA-146,OXA beta-lactamase;OXA-23-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-146
OXA-147,OXA beta-lactamase;OXA-10-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-147
OXA-147,OXA beta-lactamase;OXA-10-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-147
OXA-148,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-148
OXA-148,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-148
OXA-149,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-149
OXA-149,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-149
OXA-15,OXA beta-lactamase;OXA-2-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-15
OXA-15,OXA beta-lactamase;OXA-2-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-15
OXA-150,OXA beta-lactamase;OXA-51-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-150
OXA-150,OXA beta-lactamase;OXA-51-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-150
OXA-151,OXA beta-lactamase;OXA-62-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-151
OXA-151,OXA beta-lactamase;OXA-62-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-151
OXA-152,OXA beta-lactamase;OXA-62-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-152
OXA-152,OXA beta-lactamase;OXA-62-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-152
OXA-153,OXA beta-lactamase;OXA-62-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-153
OXA-153,OXA beta-lactamase;OXA-62-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-153
OXA-154,OXA beta-lactamase;OXA-62-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-154
OXA-154,OXA beta-lactamase;OXA-62-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-154
OXA-155,OXA beta-lactamase;OXA-62-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-155
OXA-155,OXA beta-lactamase;OXA-62-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-155
OXA-156,OXA beta-lactamase;OXA-62-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-156
OXA-156,OXA beta-lactamase;OXA-62-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-156
OXA-157,OXA beta-lactamase;OXA-62-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-157
OXA-157,OXA beta-lactamase;OXA-62-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-157
OXA-158,OXA beta-lactamase;OXA-62-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-158
OXA-158,OXA beta-lactamase;OXA-62-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-158
OXA-159,OXA beta-lactamase;OXA-62-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-159
OXA-159,OXA beta-lactamase;OXA-62-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-159
OXA-16,OXA beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-16
OXA-160,OXA beta-lactamase;OXA-24-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-160
OXA-160,OXA beta-lactamase;OXA-24-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-160
OXA-161,OXA beta-lactamase;OXA-2-like beta-lactamase,cephalosporin,antibiotic inactivation,OXA-161
OXA-161,OXA beta-lactamase;OXA-2-like beta-lactamase,penicillin beta-lactam,antibiotic inactivation,OXA-161
OXA-162,OXA beta-lactamase;OXA-48-like beta-lactamase,carbapenem,antibiotic inactivation,OXA-162
